"FIPS","Year","Pop"
"31077",1976,3655
"31077",1977,3610
"31077",1978,3574
"31077",1979,3614
"31077",1980,3454
"31077",1981,3413
"31079",1969,42823
"31079",1970,42823
"31079",1971,42722
"31079",1972,42997
"31079",1973,43642
"31079",1974,44325
"31079",1975,45145
"31079",1976,45107
"31079",1977,46112
"31079",1978,46625
"31079",1979,47550
"31079",1980,47922
"31079",1981,48603
"31081",1969,8842
"31081",1970,8842
"31081",1971,8764
"31081",1972,8816
"31081",1973,8990
"31081",1974,8805
"31081",1975,8916
"31081",1976,8998
"31081",1977,9199
"31081",1978,9175
"31081",1979,9179
"31081",1980,9326
"31081",1981,9379
"31083",1969,4347
"31083",1970,4347
"31083",1971,4348
"31083",1972,4348
"31083",1973,4295
"31083",1974,4133
"31083",1975,4293
"31083",1976,4354
"31083",1977,4254
"31083",1978,4371
"31083",1979,4333
"31083",1980,4301
"31083",1981,4312
"31085",1969,1533
"31085",1970,1533
"31085",1971,1573
"31085",1972,1606
"31085",1973,1481
"31085",1974,1439
"31085",1975,1435
"31085",1976,1363
"31085",1977,1396
"31085",1978,1395
"31085",1979,1308
"31085",1980,1351
"31085",1981,1316
"31087",1969,4047
"31087",1970,4047
"31087",1971,4030
"31087",1972,4004
"31087",1973,3946
"31087",1974,3906
"31087",1975,4200
"31087",1976,4252
"31087",1977,4126
"31087",1978,4103
"31087",1979,4140
"31087",1980,4084
"31087",1981,4105
"31089",1969,12909
"31089",1970,12909
"31089",1971,12781
"31089",1972,12738
"31089",1973,12889
"31089",1974,13242
"31089",1975,13357
"31089",1976,13249
"31089",1977,13376
"31089",1978,13269
"31089",1979,13359
"31089",1980,13589
"31089",1981,13681
"31091",1969,944
"31091",1970,944
"31091",1971,965
"31091",1972,914
"31091",1973,992
"31091",1974,1007
"31091",1975,1017
"31091",1976,988
"31091",1977,973
"31091",1978,1004
"31091",1979,1027
"31091",1980,987
"31091",1981,969
"31093",1969,6871
"31093",1970,6871
"31093",1971,7124
"31093",1972,7084
"31093",1973,7002
"31093",1974,6715
"31093",1975,6800
"31093",1976,6801
"31093",1977,6755
"31093",1978,6713
"31093",1979,6774
"31093",1980,6769
"31093",1981,6728
"31095",1969,10467
"31095",1970,10467
"31095",1971,10600
"31095",1972,10385
"31095",1973,10423
"31095",1974,10269
"31095",1975,10389
"31095",1976,10014
"31095",1977,10116
"31095",1978,9763
"31095",1979,9702
"31095",1980,9799
"31095",1981,9682
"31097",1969,5745
"31097",1970,5745
"31097",1971,5768
"31097",1972,5649
"31097",1973,5729
"31097",1974,5503
"31097",1975,5592
"31097",1976,5458
"31097",1977,5516
"31097",1978,5540
"31097",1979,5432
"31097",1980,5267
"31097",1981,5199
"31099",1969,6715
"31099",1970,6715
"31099",1971,6729
"31099",1972,6787
"31099",1973,6860
"31099",1974,6819
"31099",1975,6887
"31099",1976,6787
"31099",1977,6725
"31099",1978,6757
"31099",1979,6842
"31099",1980,7049
"31099",1981,7008
"31101",1969,8512
"31101",1970,8512
"31101",1971,8607
"31101",1972,8407
"31101",1973,8520
"31101",1974,8684
"31101",1975,8855
"31101",1976,9012
"31101",1977,8973
"31101",1978,9339
"31101",1979,9324
"31101",1980,9363
"31101",1981,9321
"31103",1969,1338
"31103",1970,1338
"31103",1971,1346
"31103",1972,1328
"31103",1973,1364
"31103",1974,1371
"31103",1975,1371
"31103",1976,1367
"31103",1977,1377
"31103",1978,1331
"31103",1979,1309
"31103",1980,1295
"31103",1981,1268
"31105",1969,5911
"31105",1970,5911
"31105",1971,5523
"31105",1972,5464
"31105",1973,5407
"31105",1974,6398
"31105",1975,5507
"31105",1976,5155
"31105",1977,4859
"31105",1978,4947
"31105",1979,4729
"31105",1980,4911
"31105",1981,5014
"31107",1969,11666
"31107",1970,11666
"31107",1971,11457
"31107",1972,11389
"31107",1973,11349
"31107",1974,11306
"31107",1975,11367
"31107",1976,11473
"31107",1977,11520
"31107",1978,11398
"31107",1979,11332
"31107",1980,11442
"31107",1981,11336
"31109",1969,168972
"31109",1970,168972
"31109",1971,172981
"31109",1972,179801
"31109",1973,180507
"31109",1974,183836
"31109",1975,183449
"31109",1976,183708
"31109",1977,185391
"31109",1978,187330
"31109",1979,188631
"31109",1980,193696
"31109",1981,196008
"31111",1969,29693
"31111",1970,29693
"31111",1971,30338
"31111",1972,31730
"31111",1973,32544
"31111",1974,33462
"31111",1975,33908
"31111",1976,34273
"31111",1977,36239
"31111",1978,36613
"31111",1979,36380
"31111",1980,36365
"31111",1981,35800
"31113",1969,993
"31113",1970,993
"31113",1971,1029
"31113",1972,1010
"31113",1973,1015
"31113",1974,1024
"31113",1975,1024
"31113",1976,1042
"31113",1977,1040
"31113",1978,1005
"31113",1979,996
"31113",1980,980
"31113",1981,964
"31115",1969,850
"31115",1970,850
"31115",1971,814
"31115",1972,788
"31115",1973,842
"31115",1974,835
"31115",1975,820
"31115",1976,837
"31115",1977,778
"31115",1978,769
"31115",1979,828
"31115",1980,854
"31115",1981,824
"31117",1969,622
"31117",1970,622
"31117",1971,621
"31117",1972,623
"31117",1973,619
"31117",1974,625
"31117",1975,624
"31117",1976,598
"31117",1977,644
"31117",1978,639
"31117",1979,594
"31117",1980,592
"31117",1981,576
"31119",1969,27443
"31119",1970,27443
"31119",1971,27613
"31119",1972,27321
"31119",1973,28115
"31119",1974,28377
"31119",1975,29052
"31119",1976,29364
"31119",1977,29743
"31119",1978,30121
"31119",1979,30730
"31119",1980,31416
"31119",1981,31409
"31121",1969,8764
"31121",1970,8764
"31121",1971,8807
"31121",1972,8983
"31121",1973,9037
"31121",1974,8874
"31121",1975,9080
"31121",1976,9133
"31121",1977,9178
"31121",1978,8963
"31121",1979,8913
"31121",1980,8978
"31121",1981,9058
"31123",1969,5788
"31123",1970,5788
"31123",1971,5724
"31123",1972,5757
"31123",1973,5898
"31123",1974,5744
"31123",1975,5904
"31123",1976,5966
"31123",1977,6092
"31123",1978,6000
"31123",1979,5929
"31123",1980,6092
"31123",1981,6093
"31125",1969,5117
"31125",1970,5117
"31125",1971,5023
"31125",1972,4921
"31125",1973,4946
"31125",1974,4902
"31125",1975,4887
"31125",1976,4731
"31125",1977,4733
"31125",1978,4687
"31125",1979,4740
"31125",1980,4736
"31125",1981,4701
"31127",1969,8983
"31127",1970,8983
"31127",1971,9014
"31127",1972,9001
"31127",1973,8838
"31127",1974,8425
"31127",1975,8439
"31127",1976,8587
"31127",1977,8441
"31127",1978,8475
"31127",1979,8450
"31127",1980,8366
"31127",1981,8337
"31129",1969,7390
"31129",1970,7390
"31129",1971,7304
"31129",1972,7186
"31129",1973,7314
"31129",1974,7300
"31129",1975,7117
"31129",1976,7162
"31129",1977,7119
"31129",1978,6983
"31129",1979,6877
"31129",1980,6714
"31129",1981,6646
"31131",1969,15599
"31131",1970,15599
"31131",1971,15712
"31131",1972,15455
"31131",1973,15631
"31131",1974,15441
"31131",1975,15399
"31131",1976,15317
"31131",1977,15449
"31131",1978,15444
"31131",1979,15251
"31131",1980,15181
"31131",1981,15118
"31133",1969,4478
"31133",1970,4478
"31133",1971,4512
"31133",1972,4425
"31133",1973,4345
"31133",1974,4249
"31133",1975,4256
"31133",1976,4077
"31133",1977,4010
"31133",1978,3926
"31133",1979,3992
"31133",1980,3929
"31133",1981,3885
"31135",1969,3391
"31135",1970,3391
"31135",1971,3296
"31135",1972,3240
"31135",1973,3320
"31135",1974,3279
"31135",1975,3407
"31135",1976,3551
"31135",1977,3570
"31135",1978,3612
"31135",1979,3644
"31135",1980,3639
"31135",1981,3639
"31137",1969,9543
"31137",1970,9543
"31137",1971,9544
"31137",1972,9539
"31137",1973,9674
"31137",1974,9611
"31137",1975,9893
"31137",1976,9864
"31137",1977,10047
"31137",1978,9870
"31137",1979,9871
"31137",1980,9817
"31137",1981,9960
"31139",1969,8499
"31139",1970,8499
"31139",1971,8542
"31139",1972,8378
"31139",1973,8517
"31139",1974,8367
"31139",1975,8544
"31139",1976,8439
"31139",1977,8404
"31139",1978,8404
"31139",1979,8330
"31139",1980,8478
"31139",1981,8415
"31141",1969,26630
"31141",1970,26630
"31141",1971,26981
"31141",1972,27138
"31141",1973,27327
"31141",1974,27687
"31141",1975,28301
"31141",1976,28068
"31141",1977,28424
"31141",1978,28597
"31141",1979,29096
"31141",1980,28944
"31141",1981,29169
"31143",1969,6479
"31143",1970,6479
"31143",1971,6517
"31143",1972,6304
"31143",1973,6278
"31143",1974,6251
"31143",1975,6225
"31143",1976,6192
"31143",1977,6146
"31143",1978,6132
"31143",1979,6078
"31143",1980,6309
"31143",1981,6222
"31145",1969,12176
"31145",1970,12176
"31145",1971,12156
"31145",1972,12426
"31145",1973,12305
"31145",1974,12376
"31145",1975,12571
"31145",1976,12475
"31145",1977,12507
"31145",1978,12602
"31145",1979,12469
"31145",1980,12653
"31145",1981,12743
"31147",1969,12294
"31147",1970,12294
"31147",1971,12378
"31147",1972,12115
"31147",1973,12421
"31147",1974,12030
"31147",1975,11781
"31147",1976,11817
"31147",1977,11761
"31147",1978,11610
"31147",1979,11277
"31147",1980,11309
"31147",1981,11234
"31149",1969,2228
"31149",1970,2228
"31149",1971,2225
"31149",1972,2254
"31149",1973,2230
"31149",1974,2247
"31149",1975,2222
"31149",1976,2243
"31149",1977,2322
"31149",1978,2380
"31149",1979,2382
"31149",1980,2386
"31149",1981,2416
"31151",1969,12773
"31151",1970,12773
"31151",1971,12615
"31151",1972,12695
"31151",1973,12433
"31151",1974,12418
"31151",1975,12548
"31151",1976,12801
"31151",1977,12849
"31151",1978,12793
"31151",1979,12864
"31151",1980,13153
"31151",1981,13207
"31153",1969,66852
"31153",1970,66852
"31153",1971,69479
"31153",1972,71026
"31153",1973,71288
"31153",1974,72862
"31153",1975,76341
"31153",1976,80652
"31153",1977,81355
"31153",1978,85192
"31153",1979,86249
"31153",1980,86548
"31153",1981,88378
"31155",1969,17087
"31155",1970,17087
"31155",1971,17333
"31155",1972,17432
"31155",1973,17537
"31155",1974,17929
"31155",1975,17942
"31155",1976,17982
"31155",1977,18217
"31155",1978,18284
"31155",1979,17971
"31155",1980,18733
"31155",1981,18675
"31157",1969,36474
"31157",1970,36474
"31157",1971,36631
"31157",1972,34716
"31157",1973,35411
"31157",1974,35486
"31157",1975,36430
"31157",1976,37250
"31157",1977,37933
"31157",1978,37864
"31157",1979,38112
"31157",1980,38444
"31157",1981,38681
"31159",1969,14518
"31159",1970,14518
"31159",1971,14759
"31159",1972,15333
"31159",1973,15626
"31159",1974,15770
"31159",1975,15453
"31159",1976,15314
"31159",1977,15324
"31159",1978,15678
"31159",1979,15751
"31159",1980,15784
"31159",1981,15704
"31161",1969,7260
"31161",1970,7260
"31161",1971,7184
"31161",1972,7397
"31161",1973,7614
"31161",1974,7339
"31161",1975,7425
"31161",1976,7625
"31161",1977,7672
"31161",1978,7657
"31161",1979,7539
"31161",1980,7557
"31161",1981,7575
"31163",1969,4678
"31163",1970,4678
"31163",1971,4509
"31163",1972,4383
"31163",1973,4439
"31163",1974,4386
"31163",1975,4232
"31163",1976,4138
"31163",1977,4036
"31163",1978,3951
"31163",1979,4046
"31163",1980,4215
"31163",1981,4165
"31165",1969,2045
"31165",1970,2045
"31165",1971,2119
"31165",1972,2084
"31165",1973,2172
"31165",1974,1983
"31165",1975,2129
"31165",1976,2072
"31165",1977,2070
"31165",1978,2116
"31165",1979,2114
"31165",1980,1842
"31165",1981,1839
"31167",1969,5759
"31167",1970,5759
"31167",1971,5758
"31167",1972,5780
"31167",1973,5921
"31167",1974,6254
"31167",1975,6495
"31167",1976,6281
"31167",1977,6297
"31167",1978,6202
"31167",1979,6468
"31167",1980,6556
"31167",1981,6545
"31169",1969,7760
"31169",1970,7760
"31169",1971,7654
"31169",1972,7683
"31169",1973,7547
"31169",1974,7540
"31169",1975,7489
"31169",1976,7412
"31169",1977,7420
"31169",1978,7635
"31169",1979,7406
"31169",1980,7598
"31169",1981,7614
"31171",1969,970
"31171",1970,970
"31171",1971,1022
"31171",1972,985
"31171",1973,919
"31171",1974,915
"31171",1975,901
"31171",1976,834
"31171",1977,824
"31171",1978,995
"31171",1979,992
"31171",1980,973
"31171",1981,966
"31173",1969,6957
"31173",1970,6957
"31173",1971,6990
"31173",1972,6883
"31173",1973,7135
"31173",1974,7353
"31173",1975,7449
"31173",1976,7465
"31173",1977,7464
"31173",1978,7410
"31173",1979,7234
"31173",1980,7186
"31173",1981,7300
"31175",1969,5740
"31175",1970,5740
"31175",1971,5558
"31175",1972,5604
"31175",1973,5412
"31175",1974,5302
"31175",1975,5292
"31175",1976,5213
"31175",1977,5255
"31175",1978,5293
"31175",1979,5366
"31175",1980,5638
"31175",1981,5643
"31177",1969,13464
"31177",1970,13464
"31177",1971,14097
"31177",1972,14323
"31177",1973,14410
"31177",1974,14457
"31177",1975,14614
"31177",1976,14789
"31177",1977,15207
"31177",1978,15266
"31177",1979,15431
"31177",1980,15549
"31177",1981,15649
"31179",1969,10385
"31179",1970,10385
"31179",1971,10291
"31179",1972,10013
"31179",1973,9267
"31179",1974,9008
"31179",1975,9314
"31179",1976,9481
"31179",1977,9499
"31179",1978,9369
"31179",1979,9643
"31179",1980,9848
"31179",1981,9771
"31181",1969,5359
"31181",1970,5359
"31181",1971,5246
"31181",1972,5046
"31181",1973,5225
"31181",1974,5202
"31181",1975,5097
"31181",1976,5044
"31181",1977,5015
"31181",1978,4867
"31181",1979,4783
"31181",1980,4856
"31181",1981,4821
"31183",1969,1051
"31183",1970,1051
"31183",1971,1078
"31183",1972,1089
"31183",1973,1061
"31183",1974,1052
"31183",1975,1049
"31183",1976,1022
"31183",1977,995
"31183",1978,1038
"31183",1979,1038
"31183",1980,1066
"31183",1981,1096
"31185",1969,13636
"31185",1970,13636
"31185",1971,13417
"31185",1972,13369
"31185",1973,13730
"31185",1974,13784
"31185",1975,14214
"31185",1976,14403
"31185",1977,14302
"31185",1978,14462
"31185",1979,14640
"31185",1980,14831
"31185",1981,14900
"32001",1969,10638
"32001",1970,10638
"32001",1971,11163
"32001",1972,11631
"32001",1973,11851
"32001",1974,11924
"32001",1975,11994
"32001",1976,11963
"32001",1977,12130
"32001",1978,12770
"32001",1979,13581
"32001",1980,13908
"32001",1981,13895
"32003",1969,277230
"32003",1970,277230
"32003",1971,292999
"32003",1972,307421
"32003",1973,319395
"32003",1974,336925
"32003",1975,351336
"32003",1976,369517
"32003",1977,389956
"32003",1978,412904
"32003",1979,441350
"32003",1980,469200
"32003",1981,492744
"32005",1969,7055
"32005",1970,7055
"32005",1971,7750
"32005",1972,8787
"32005",1973,10115
"32005",1974,11135
"32005",1975,12070
"32005",1976,13105
"32005",1977,14326
"32005",1978,16075
"32005",1979,18390
"32005",1980,19491
"32005",1981,19720
"32007",1969,13956
"32007",1970,13956
"32007",1971,13936
"32007",1972,15110
"32007",1973,15473
"32007",1974,15712
"32007",1975,15578
"32007",1976,15775
"32007",1977,15501
"32007",1978,15838
"32007",1979,16063
"32007",1980,17542
"32007",1981,18649
"32009",1969,628
"32009",1970,628
"32009",1971,595
"32009",1972,575
"32009",1973,662
"32009",1974,668
"32009",1975,674
"32009",1976,685
"32009",1977,685
"32009",1978,709
"32009",1979,764
"32009",1980,833
"32009",1981,1080
"32011",1969,947
"32011",1970,947
"32011",1971,920
"32011",1972,895
"32011",1973,1039
"32011",1974,1056
"32011",1975,1079
"32011",1976,1112
"32011",1977,1131
"32011",1978,938
"32011",1979,1016
"32011",1980,1218
"32011",1981,1305
"32013",1969,6391
"32013",1970,6391
"32013",1971,6429
"32013",1972,6629
"32013",1973,6790
"32013",1974,6982
"32013",1975,7372
"32013",1976,7421
"32013",1977,7597
"32013",1978,7952
"32013",1979,8651
"32013",1980,9665
"32013",1981,10544
"32015",1969,2655
"32015",1970,2655
"32015",1971,2632
"32015",1972,2683
"32015",1973,2711
"32015",1974,2781
"32015",1975,3020
"32015",1976,3223
"32015",1977,3299
"32015",1978,3465
"32015",1979,3621
"32015",1980,4199
"32015",1981,4688
"32017",1969,2525
"32017",1970,2525
"32017",1971,2387
"32017",1972,2342
"32017",1973,2393
"32017",1974,2536
"32017",1975,2758
"32017",1976,2916
"32017",1977,3010
"32017",1978,3433
"32017",1979,3623
"32017",1980,3758
"32017",1981,3855
"32019",1969,8432
"32019",1970,8432
"32019",1971,9290
"32019",1972,9666
"32019",1973,10055
"32019",1974,10232
"32019",1975,10381
"32019",1976,10536
"32019",1977,10806
"32019",1978,11297
"32019",1979,12377
"32019",1980,13743
"32019",1981,14319
"32021",1969,6971
"32021",1970,6971
"32021",1971,6633
"32021",1972,6933
"32021",1973,7010
"32021",1974,6992
"32021",1975,6799
"32021",1976,6534
"32021",1977,6060
"32021",1978,5937
"32021",1979,6105
"32021",1980,6195
"32021",1981,6099
"32023",1969,5466
"32023",1970,5466
"32023",1971,4923
"32023",1972,5019
"32023",1973,4965
"32023",1974,5160
"32023",1975,5468
"32023",1976,5758
"32023",1977,5861
"32023",1978,7453
"32023",1979,8176
"32023",1980,9483
"32023",1981,11214
"32027",1969,2658
"32027",1970,2658
"32027",1971,2626
"32027",1972,2690
"32027",1973,2610
"32027",1974,2617
"32027",1975,2830
"32027",1976,2915
"32027",1977,2993
"32027",1978,3067
"32027",1979,3112
"32027",1980,3446
"32027",1981,3607
"32029",1969,693
"32029",1970,693
"32029",1971,679
"32029",1972,753
"32029",1973,851
"32029",1974,903
"32029",1975,944
"32029",1976,995
"32029",1977,1032
"32029",1978,1140
"32029",1979,1327
"32029",1980,1531
"32029",1981,1657
"32031",1969,122562
"32031",1970,122562
"32031",1971,128556
"32031",1972,135399
"32031",1973,140973
"32031",1974,147404
"32031",1975,152164
"32031",1976,158687
"32031",1977,167772
"32031",1978,177567
"32031",1979,187195
"32031",1980,195407
"32031",1981,202031
"32033",1969,10135
"32033",1970,10135
"32033",1971,10079
"32033",1972,10273
"32033",1973,9895
"32033",1974,9910
"32033",1975,9927
"32033",1976,9625
"32033",1977,8654
"32033",1978,8872
"32033",1979,8065
"32033",1980,8287
"32033",1981,8763
"32510",1969,16054
"32510",1970,16054
"32510",1971,18430
"32510",1972,19999
"32510",1973,22158
"32510",1974,23810
"32510",1975,25483
"32510",1976,26103
"32510",1977,27341
"32510",1978,29974
"32510",1979,31778
"32510",1980,32326
"32510",1981,33474
"33001",1969,32605
"33001",1970,32605
"33001",1971,33585
"33001",1972,34399
"33001",1973,35423
"33001",1974,36439
"33001",1975,36986
"33001",1976,38136
"33001",1977,39250
"33001",1978,41444
"33001",1979,42800
"33001",1980,42937
"33001",1981,42934
"33003",1969,18578
"33003",1970,18578
"33003",1971,18670
"33003",1972,20432
"33003",1973,21227
"33003",1974,22201
"33003",1975,23044
"33003",1976,23739
"33003",1977,25374
"33003",1978,26736
"33003",1979,27456
"33003",1980,28034
"33003",1981,28301
"33005",1969,52610
"33005",1970,52610
"33005",1971,53574
"33005",1972,54918
"33005",1973,56045
"33005",1974,57240
"33005",1975,58089
"33005",1976,58714
"33005",1977,59766
"33005",1978,61134
"33005",1979,62168
"33005",1980,62291
"33005",1981,62648
"33007",1969,34255
"33007",1970,34255
"33007",1971,34092
"33007",1972,34445
"33007",1973,34690
"33007",1974,34715
"33007",1975,35413
"33007",1976,35124
"33007",1977,35007
"33007",1978,35458
"33007",1979,35022
"33007",1980,35054
"33007",1981,34500
"33009",1969,55211
"33009",1970,55211
"33009",1971,56395
"33009",1972,57989
"33009",1973,59945
"33009",1974,59356
"33009",1975,60693
"33009",1976,61678
"33009",1977,63432
"33009",1978,63821
"33009",1979,64997
"33009",1980,65935
"33009",1981,66074
"33011",1969,226635
"33011",1970,226635
"33011",1971,237459
"33011",1972,235887
"33011",1973,239595
"33011",1974,243606
"33011",1975,248218
"33011",1976,255826
"33011",1977,262919
"33011",1978,268673
"33011",1979,275213
"33011",1980,278352
"33011",1981,283840
"33013",1969,81352
"33013",1970,81352
"33013",1971,83091
"33013",1972,86712
"33013",1973,88613
"33013",1974,89207
"33013",1975,90217
"33013",1976,90602
"33013",1977,92944
"33013",1978,95045
"33013",1979,96501
"33013",1980,98602
"33013",1981,99251
"33015",1969,139668
"33015",1970,139668
"33015",1971,142563
"33015",1972,150032
"33015",1973,155513
"33015",1974,161188
"33015",1975,163777
"33015",1976,168705
"33015",1977,175583
"33015",1978,182861
"33015",1979,187526
"33015",1980,191470
"33015",1981,195022
"33017",1969,70575
"33017",1970,70575
"33017",1971,71137
"33017",1972,75057
"33017",1973,78134
"33017",1974,80042
"33017",1975,79743
"33017",1976,80459
"33017",1977,83093
"33017",1978,83864
"33017",1979,84779
"33017",1980,85997
"33017",1981,87838
"33019",1969,31077
"33019",1970,31077
"33019",1971,31624
"33019",1972,31839
"33019",1973,32647
"33019",1974,33077
"33019",1975,33858
"33019",1976,34042
"33019",1977,34505
"33019",1978,34945
"33019",1979,35438
"33019",1980,36130
"33019",1981,36222
"34001",1969,175993
"34001",1970,175993
"34001",1971,179823
"34001",1972,184989
"34001",1973,187203
"34001",1974,189119
"34001",1975,189538
"34001",1976,189615
"34001",1977,189311
"34001",1978,191123
"34001",1979,193083
"34001",1980,194579
"34001",1981,195988
"34003",1969,896473
"34003",1970,896473
"34003",1971,893794
"34003",1972,884745
"34003",1973,879579
"34003",1974,873770
"34003",1975,871593
"34003",1976,865556
"34003",1977,859949
"34003",1978,855005
"34003",1979,851298
"34003",1980,846120
"34003",1981,846360
"34005",1969,325933
"34005",1970,325933
"34005",1971,337162
"34005",1972,347703
"34005",1973,340323
"34005",1974,336671
"34005",1975,344487
"34005",1976,353281
"34005",1977,357499
"34005",1978,358760
"34005",1979,361913
"34005",1980,363658
"34005",1981,367213
"34007",1969,458668
"34007",1970,458668
"34007",1971,468199
"34007",1972,472063
"34007",1973,471847
"34007",1974,472958
"34007",1975,474107
"34007",1976,472660
"34007",1977,471598
"34007",1978,470379
"34007",1979,473136
"34007",1980,472822
"34007",1981,476444
"34009",1969,60335
"34009",1970,60335
"34009",1971,63491
"34009",1972,66329
"34009",1973,68200
"34009",1974,71932
"34009",1975,74018
"34009",1976,76843
"34009",1977,78244
"34009",1978,79867
"34009",1979,81729
"34009",1980,82800
"34009",1981,84549
"34011",1969,122446
"34011",1970,122446
"34011",1971,126777
"34011",1972,129036
"34011",1973,130753
"34011",1974,133305
"34011",1975,134343
"34011",1976,135358
"34011",1977,135183
"34011",1978,134613
"34011",1979,133962
"34011",1980,133101
"34011",1981,133725
"34013",1969,934700
"34013",1970,934700
"34013",1971,943410
"34013",1972,935172
"34013",1973,923206
"34013",1974,914523
"34013",1975,905735
"34013",1976,897531
"34013",1977,879364
"34013",1978,868380
"34013",1979,858834
"34013",1980,848678
"34013",1981,839996
"34015",1969,173348
"34015",1970,173348
"34015",1971,176043
"34015",1972,179562
"34015",1973,180995
"34015",1974,183892
"34015",1975,182898
"34015",1976,185130
"34015",1977,187451
"34015",1978,192713
"34015",1979,196733
"34015",1980,200589
"34015",1981,202492
"34017",1969,607176
"34017",1970,607176
"34017",1971,604501
"34017",1972,605936
"34017",1973,596986
"34017",1974,591045
"34017",1975,584586
"34017",1976,581232
"34017",1977,571758
"34017",1978,566872
"34017",1979,558770
"34017",1980,558537
"34017",1981,564002
"34019",1969,69923
"34019",1970,69923
"34019",1971,70778
"34019",1972,74005
"34019",1973,76241
"34019",1974,77078
"34019",1975,78735
"34019",1976,80829
"34019",1977,82994
"34019",1978,85039
"34019",1979,87393
"34019",1980,87743
"34019",1981,88797
"34021",1969,305031
"34021",1970,305031
"34021",1971,308679
"34021",1972,314501
"34021",1973,315214
"34021",1974,317111
"34021",1975,315502
"34021",1976,313004
"34021",1977,311426
"34021",1978,311764
"34021",1979,309996
"34021",1980,307778
"34021",1981,306945
"34023",1969,585574
"34023",1970,585574
"34023",1971,592645
"34023",1972,594744
"34023",1973,594393
"34023",1974,594338
"34023",1975,588226
"34023",1976,586216
"34023",1977,586815
"34023",1978,590683
"34023",1979,594568
"34023",1980,597273
"34023",1981,600869
"34025",1969,463977
"34025",1970,463977
"34025",1971,472516
"34025",1972,478163
"34025",1973,480884
"34025",1974,484750
"34025",1975,491362
"34025",1976,490780
"34025",1977,492556
"34025",1978,496811
"34025",1979,499818
"34025",1980,504154
"34025",1981,506381
"34027",1969,384760
"34027",1970,384760
"34027",1971,390007
"34027",1972,392740
"34027",1973,396304
"34027",1974,393837
"34027",1975,394506
"34027",1976,394393
"34027",1977,399196
"34027",1978,403588
"34027",1979,406195
"34027",1980,408387
"34027",1981,409704
"34029",1969,211929
"34029",1970,211929
"34029",1971,225762
"34029",1972,249250
"34029",1973,268708
"34029",1974,282057
"34029",1975,293491
"34029",1976,305532
"34029",1977,319189
"34029",1978,331208
"34029",1979,341860
"34029",1980,348190
"34029",1981,355225
"34031",1969,461407
"34031",1970,461407
"34031",1971,463925
"34031",1972,463081
"34031",1973,461609
"34031",1974,458866
"34031",1975,455305
"34031",1976,450719
"34031",1977,453308
"34031",1978,449668
"34031",1979,449908
"34031",1980,448486
"34031",1981,451064
"34033",1969,60766
"34033",1970,60766
"34033",1971,62466
"34033",1972,62398
"34033",1973,62704
"34033",1974,62494
"34033",1975,63898
"34033",1976,64490
"34033",1977,65151
"34033",1978,65308
"34033",1979,65375
"34033",1980,64658
"34033",1981,64410
"34035",1969,198706
"34035",1970,198706
"34035",1971,200045
"34035",1972,200357
"34035",1973,197825
"34035",1974,197683
"34035",1975,199166
"34035",1976,199603
"34035",1977,199585
"34035",1978,200811
"34035",1979,202843
"34035",1980,203734
"34035",1981,205392
"34037",1969,78360
"34037",1970,78360
"34037",1971,81705
"34037",1972,86030
"34037",1973,92378
"34037",1974,95975
"34037",1975,99877
"34037",1976,102970
"34037",1977,106847
"34037",1978,110953
"34037",1979,115125
"34037",1980,116663
"34037",1981,118239
"34039",1969,543602
"34039",1970,543602
"34039",1971,545559
"34039",1972,539697
"34039",1973,533049
"34039",1974,525506
"34039",1975,521183
"34039",1976,518377
"34039",1977,513955
"34039",1978,510909
"34039",1979,508309
"34039",1980,504373
"34039",1981,504635
"34041",1969,74103
"34041",1970,74103
"34041",1971,74705
"34041",1972,76069
"34041",1973,76879
"34041",1974,78320
"34041",1975,78843
"34041",1976,79960
"34041",1977,80644
"34041",1978,81971
"34041",1979,82217
"34041",1980,84649
"34041",1981,85078
"35001",1969,318858
"35001",1970,318858
"35001",1971,331208
"35001",1972,339661
"35001",1973,353813
"35001",1974,365407
"35001",1975,371718
"35001",1976,380716
"35001",1977,392444
"35001",1978,399594
"35001",1979,410992
"35001",1980,422475
"35001",1981,430029
"35003",1969,2173
"35003",1970,2173
"35003",1971,2088
"35003",1972,2253
"35003",1973,2372
"35003",1974,2445
"35003",1975,2360
"35003",1976,2456
"35003",1977,2574
"35003",1978,2712
"35003",1979,2747
"35003",1980,2717
"35003",1981,2698
"35005",1969,43733
"35005",1970,43733
"35005",1971,45343
"35005",1972,45909
"35005",1973,45204
"35005",1974,45576
"35005",1975,46704
"35005",1976,47497
"35005",1977,48427
"35005",1978,48602
"35005",1979,49401
"35005",1980,51226
"35005",1981,51468
"35007",1969,12150
"35007",1970,12150
"35007",1971,12087
"35007",1972,12356
"35007",1973,12577
"35007",1974,12890
"35007",1975,13192
"35007",1976,13509
"35007",1977,13324
"35007",1978,13184
"35007",1979,13437
"35007",1980,13723
"35007",1981,13894
"35009",1969,39873
"35009",1970,39873
"35009",1971,41298
"35009",1972,42068
"35009",1973,42709
"35009",1974,43067
"35009",1975,43933
"35009",1976,41733
"35009",1977,42020
"35009",1978,43695
"35009",1979,42880
"35009",1980,42062
"35009",1981,42081
"35011",1969,2556
"35011",1970,2556
"35011",1971,2595
"35011",1972,2431
"35011",1973,2509
"35011",1974,2525
"35011",1975,2470
"35011",1976,2391
"35011",1977,2363
