"Year","stateabbr","aqcr_num","Pop","Count","fips_state"
1976,"AZ",14,227478,4,4
1976,"AZ",15,1889785,5,4
1976,"CA",23,24970,3,6
1976,"CA",24,11013436,6,6
1976,"CA",25,465843,3,6
1976,"CA",26,253315,6,6
1976,"CA",27,121526,3,6
1976,"CA",28,1312742,13,6
1976,"CA",29,1642781,1,6
1976,"CA",30,4949321,9,6
1976,"CA",31,1931132,12,6
1976,"CA",32,134265,1,6
1976,"CA",33,85273,1,6
1976,"CO",14,45938,5,8
1976,"CO",34,75235,10,8
1976,"CO",35,168290,11,8
1976,"CO",36,1477008,8,8
1976,"CO",37,296518,8,8
1976,"CO",38,497871,10,8
1976,"CO",39,38750,6,8
1976,"CO",40,32760,5,8
1976,"CT",41,569434,4,9
1976,"CT",42,2516565,4,9
1976,"DC",47,696305,1,11
1976,"DE",45,404629,1,10
1976,"DE",46,188124,2,10
1976,"FL",5,583756,10,12
1976,"FL",48,1167772,6,12
1976,"FL",49,1325318,25,12
1976,"FL",50,3131281,8,12
1976,"FL",51,517818,8,12
1976,"FL",52,1969253,10,12
1976,"GA",2,274592,12,13
1976,"GA",49,219987,14,13
1976,"GA",53,313602,12,13
1976,"GA",54,550416,27,13
1976,"GA",55,500598,16,13
1976,"GA",56,1963237,19,13
1976,"GA",57,479422,24,13
1976,"GA",58,310478,8,13
1976,"GA",59,503048,26,13
1976,"HI",60,902061,4,15
1976,"IA",65,88939,2,19
1976,"IA",68,139121,3,19
1976,"IA",69,265052,4,19
1976,"IA",85,87266,1,19
1976,"IA",86,159410,3,19
1976,"IA",87,13065,1,19
1976,"IA",88,500987,12,19
1976,"IA",89,302108,15,19
1976,"IA",90,173952,12,19
1976,"IA",91,237726,10,19
1976,"IA",92,701473,18,19
1976,"IA",93,234677,18,19
1976,"ID",61,233918,14,16
1976,"ID",62,135293,5,16
1976,"ID",63,262858,23,16
1976,"ID",64,225007,2,16
1976,"IL",65,579249,10,17
1976,"IL",66,666220,15,17
1976,"IL",67,7240841,9,17
1976,"IL",68,23014,1,17
1976,"IL",69,328217,5,17
1976,"IL",70,638710,7,17
1976,"IL",71,211536,6,17
1976,"IL",72,66589,6,17
1976,"IL",73,440679,5,17
1976,"IL",74,491785,21,17
1976,"IL",75,673491,17,17
1976,"IN",67,641687,2,18
1976,"IN",76,554129,8,18
1976,"IN",77,339429,8,18
1976,"IN",78,142843,2,18
1976,"IN",79,36500,2,18
1976,"IN",80,1143419,8,18
1976,"IN",81,516636,9,18
1976,"IN",82,570883,5,18
1976,"IN",83,593159,23,18
1976,"IN",84,832930,25,18
1976,"KS",94,475233,3,20
1976,"KS",95,378064,14,20
1976,"KS",96,282169,16,20
1976,"KS",97,160038,21,20
1976,"KS",98,263269,16,20
1976,"KS",99,578661,10,20
1976,"KS",100,161458,25,20
1976,"KY",72,374148,17,21
1976,"KY",77,190362,7,21
1976,"KY",78,704843,1,21
1976,"KY",79,302392,8,21
1976,"KY",101,514762,21,21
1976,"KY",102,519985,17,21
1976,"KY",103,248164,15,21
1976,"KY",104,308102,14,21
1976,"KY",105,367922,20,21
1976,"LA",19,340544,13,22
1976,"LA",22,562244,12,22
1976,"LA",106,3048718,39,22
1976,"MA",42,652472,3,25
1976,"MA",117,146362,1,25
1976,"MA",118,640436,1,25
1976,"MA",119,3318445,4,25
1976,"MA",120,991170,5,25
1976,"MD",47,1259800,2,24
1976,"MD",112,99825,1,24
1976,"MD",113,217473,3,24
1976,"MD",114,283369,9,24
1976,"MD",115,2167042,6,24
1976,"MD",116,144603,3,24
1976,"ME",107,402251,8,23
1976,"ME",108,95456,1,23
1976,"ME",109,227065,4,23
1976,"ME",110,365192,3,23
1976,"MI",82,286353,3,26
1976,"MI",122,2357885,29,26
1976,"MI",123,4218927,4,26
1976,"MI",124,127150,1,26
1976,"MI",125,1495755,13,26
1976,"MI",126,631469,33,26
1976,"MN",127,293985,9,27
1976,"MN",128,620090,20,27
1976,"MN",129,336154,7,27
1976,"MN",130,48086,1,27
1976,"MN",131,1924089,7,27
1976,"MN",132,429677,25,27
1976,"MN",133,304592,18,27
1976,"MO",70,1786243,5,29
1976,"MO",94,968190,6,29
1976,"MO",137,687170,44,29
1976,"MO",138,494848,24,29
1976,"MO",139,887264,36,29
1976,"MS",5,1353360,37,28
1976,"MS",18,50022,1,28
1976,"MS",134,332065,12,28
1976,"MS",135,694663,32,28
1976,"MT",140,151847,11,30
1976,"MT",141,147017,9,30
1976,"MT",142,180485,12,30
1976,"MT",143,99128,17,30
1976,"MT",144,180120,7,30
1976,"NC",136,1063657,11,37
1976,"NC",165,592824,15,37
1976,"NC",166,1020150,16,37
1976,"NC",167,936424,8,37
1976,"NC",168,296582,15,37
1976,"NC",169,652269,11,37
1976,"NC",170,658663,13,37
1976,"NC",171,372771,11,37
1976,"ND",130,83669,1,38
1976,"ND",172,561760,52,38
1976,"NE",85,486534,2,31
1976,"NE",86,16080,1,31
1976,"NE",145,226461,4,31
1976,"NE",146,820053,86,31
1976,"NH",107,35124,1,33
1976,"NH",121,726484,7,33
1976,"NH",149,85417,2,33
1976,"NJ",43,4984407,9,34
1976,"NJ",45,1388565,5,34
1976,"NJ",150,707348,4,34
1976,"NJ",151,263759,3,34
1976,"NM",12,46117,3,35
1976,"NM",14,178466,4,35
1976,"NM",152,429552,2,35
1976,"NM",153,147665,4,35
1976,"NM",154,58732,7,35
1976,"NM",155,216703,7,35
1976,"NM",156,14112,2,35
1976,"NM",157,103861,3,35
1976,"NV",13,369517,1,32
1976,"NV",147,67927,11,32
1976,"NV",148,209426,5,32
1976,"NY",43,11151181,9,36
1976,"NY",158,1221734,9,36
1976,"NY",159,392818,7,36
1976,"NY",160,1132280,9,36
1976,"NY",161,1693901,13,36
1976,"NY",162,1303094,2,36
1976,"NY",163,489195,6,36
1976,"NY",164,590578,7,36
1976,"OH",79,1338603,4,39
1976,"OH",103,228287,5,39
1976,"OH",124,578577,2,39
1976,"OH",173,1037567,6,39
1976,"OH",174,3263704,8,39
1976,"OH",175,509421,9,39
1976,"OH",176,1253800,8,39
1976,"OH",177,620254,15,39
1976,"OH",178,638705,3,39
1976,"OH",179,147824,4,39
1976,"OH",180,296138,5,39
1976,"OH",181,305705,4,39
1976,"OH",182,240392,8,39
1976,"OH",183,293866,7,39
1976,"OK",17,110581,4,40
1976,"OK",22,34197,1,40
1976,"OK",184,873352,9,40
1976,"OK",185,184839,5,40
1976,"OK",186,851855,14,40
1976,"OK",187,129316,13,40
1976,"OK",188,340002,19,40
1976,"OK",189,299190,12,40
1976,"OR",190,166501,8,41
1976,"OR",191,145748,10,41
1976,"OR",192,77499,3,41
1976,"OR",193,1653754,10,41
1976,"OR",194,328715,5,41
1976,"PA",45,3744681,5,42
1976,"PA",151,1877855,15,42
1976,"PA",178,1006333,14,42
1976,"PA",195,1078730,16,42
1976,"PA",196,1357771,8,42
1976,"PA",197,2822199,9,42
1976,"RI",120,950328,5,44
1976,"SC",53,238554,6,45
1976,"SC",58,125357,4,45
1976,"SC",167,205682,4,45
1976,"SC",198,170272,4,45
1976,"SC",199,402454,3,45
1976,"SC",200,431486,4,45
1976,"SC",201,292517,6,45
1976,"SC",202,736644,6,45
1976,"SC",203,168465,6,45
1976,"SC",204,169873,3,45
1976,"SD",86,10483,1,46
1976,"SD",87,131046,4,46
1976,"SD",205,127046,6,46
1976,"SD",206,418342,55,46
1976,"TN",7,308616,16,47
1976,"TN",18,747297,1,47
1976,"TN",55,274264,1,47
1976,"TN",207,1296307,27,47
1976,"TN",208,1185453,30,47
1976,"TN",209,517263,20,47
1976,"TX",22,729118,23,48
1976,"TX",106,606681,15,48
1976,"TX",153,460821,6,48
1976,"TX",210,516038,31,48
1976,"TX",211,698195,40,48
1976,"TX",212,1237114,29,48
1976,"TX",213,577702,7,48
1976,"TX",214,586530,18,48
1976,"TX",215,2947936,19,48
1976,"TX",216,2816811,13,48
1976,"TX",217,1284295,24,48
1976,"TX",218,442151,29,48
1976,"UT",14,68521,8,49
1976,"UT",219,195445,16,49
1976,"UT",220,1008444,5,49
1976,"VA",47,1039486,7,51
1976,"VA",207,405857,16,51
1976,"VA",222,587346,22,51
1976,"VA",223,1159865,13,51
1976,"VA",224,466973,28,51
1976,"VA",225,760374,17,51
1976,"VA",226,712618,28,51
1976,"VT",159,228959,5,50
1976,"VT",221,256213,9,50
1976,"WA",62,447496,8,53
1976,"WA",193,296866,5,53
1976,"WA",227,126972,6,53
1976,"WA",228,453966,10,53
1976,"WA",229,2007209,4,53
1976,"WA",230,358119,6,53
1976,"WI",68,50934,1,55
1976,"WI",73,137410,1,55
1976,"WI",128,546004,16,55
1976,"WI",129,166015,10,55
1976,"WI",237,952455,17,55
1976,"WI",238,358290,11,55
1976,"WI",239,1763196,7,55
1976,"WI",240,610443,9,55
1976,"WV",103,175139,3,54
1976,"WV",113,35686,2,54
1976,"WV",179,151952,5,54
1976,"WV",181,174098,4,54
1976,"WV",231,137154,9,54
1976,"WV",232,156545,12,54
1976,"WV",233,78551,3,54
1976,"WV",234,315613,3,54
1976,"WV",235,273713,6,54
1976,"WV",236,379085,8,54
1976,"WY",241,99837,3,56
1976,"WY",242,113050,4,56
1976,"WY",243,182606,16,56
1976,NA,NA,69271,14,NA
1977,"AK",8,189670,2,2
1977,"AK",9,72894,4,2
1977,"AK",10,28706,5,2
1977,"AK",11,45997,5,2
1977,"AL",1,211760,9,1
1977,"AL",2,492029,11,1
1977,"AL",3,435059,10,1
1977,"AL",4,1138508,14,1
1977,"AL",5,463031,3,1
1977,"AL",6,253914,7,1
1977,"AL",7,788270,13,1
1977,"AR",16,831641,19,5
1977,"AR",17,291826,4,5
1977,"AR",18,48444,1,5
1977,"AR",19,135346,6,5
1977,"AR",20,512012,19,5
1977,"AR",21,253146,19,5
1977,"AR",22,134780,7,5
1977,"AZ",12,113592,3,4
1977,"AZ",13,122768,2,4
1977,"AZ",14,237973,4,4
1977,"AZ",15,1952963,5,4
1977,"CA",23,25458,3,6
1977,"CA",24,11180470,6,6
1977,"CA",25,479443,3,6
1977,"CA",26,260905,6,6
1977,"CA",27,127755,3,6
1977,"CA",28,1352408,13,6
1977,"CA",29,1715516,1,6
1977,"CA",30,5005345,9,6
1977,"CA",31,1977407,12,6
1977,"CA",32,138640,1,6
1977,"CA",33,86985,1,6
1977,"CO",14,47261,5,8
1977,"CO",34,73804,10,8
1977,"CO",35,175112,11,8
1977,"CO",36,1512857,8,8
1977,"CO",37,307871,8,8
1977,"CO",38,507194,10,8
1977,"CO",39,38265,6,8
1977,"CO",40,33815,5,8
1977,"CT",41,564937,4,9
1977,"CT",42,2523808,4,9
1977,"DC",47,681766,1,11
1977,"DE",45,404011,1,10
1977,"DE",46,190804,2,10
1977,"FL",5,592878,10,12
1977,"FL",48,1196094,6,12
1977,"FL",49,1351214,25,12
1977,"FL",50,3191829,8,12
1977,"FL",51,546736,8,12
1977,"FL",52,2010055,10,12
1977,"GA",2,273247,12,13
1977,"GA",49,223058,14,13
1977,"GA",53,318628,12,13
1977,"GA",54,557512,27,13
1977,"GA",55,509445,16,13
1977,"GA",56,1999311,19,13
1977,"GA",57,487347,24,13
1977,"GA",58,321995,8,13
1977,"GA",59,510171,26,13
1977,"HI",60,915753,4,15
1977,"IA",65,89515,2,19
1977,"IA",68,138237,3,19
1977,"IA",69,267477,4,19
1977,"IA",85,87764,1,19
1977,"IA",86,160162,3,19
1977,"IA",87,13023,1,19
1977,"IA",88,502018,12,19
1977,"IA",89,300759,15,19
1977,"IA",90,174397,12,19
1977,"IA",91,240213,10,19
1977,"IA",92,704496,18,19
1977,"IA",93,236343,18,19
1977,"ID",61,241818,14,16
1977,"ID",62,138377,5,16
1977,"ID",63,268935,23,16
1977,"ID",64,234409,2,16
1977,"IL",65,580496,10,17
1977,"IL",66,670055,15,17
1977,"IL",67,7273165,9,17
1977,"IL",68,23286,1,17
1977,"IL",69,327537,5,17
1977,"IL",70,636743,7,17
1977,"IL",71,211927,6,17
1977,"IL",72,67236,6,17
1977,"IL",73,441205,5,17
1977,"IL",74,498324,21,17
1977,"IL",75,676357,17,17
1977,"IN",67,641608,2,18
1977,"IN",76,553469,8,18
1977,"IN",77,343294,8,18
1977,"IN",78,144293,2,18
1977,"IN",79,37389,2,18
1977,"IN",80,1148978,8,18
1977,"IN",81,519556,9,18
1977,"IN",82,576224,5,18
1977,"IN",83,602098,23,18
1977,"IN",84,838242,25,18
1977,"KS",94,478815,3,20
1977,"KS",95,382658,14,20
1977,"KS",96,279618,16,20
1977,"KS",97,160451,21,20
1977,"KS",98,269963,16,20
1977,"KS",99,583657,10,20
1977,"KS",100,162985,25,20
1977,"KY",72,377600,17,21
1977,"KY",77,192580,7,21
1977,"KY",78,698236,1,21
1977,"KY",79,305303,8,21
1977,"KY",101,528006,21,21
1977,"KY",102,530001,17,21
1977,"KY",103,253153,15,21
1977,"KY",104,316266,14,21
1977,"KY",105,374076,20,21
1977,"LA",19,343464,13,22
1977,"LA",22,567387,12,22
1977,"LA",106,3104572,39,22
1977,"MA",42,649820,3,25
1977,"MA",117,144829,1,25
1977,"MA",118,641729,1,25
1977,"MA",119,3301252,4,25
1977,"MA",120,1006487,5,25
1977,"MD",47,1255694,2,24
1977,"MD",112,103861,1,24
1977,"MD",113,218137,3,24
1977,"MD",114,288106,9,24
1977,"MD",115,2178844,6,24
1977,"MD",116,149987,3,24
1977,"ME",107,408228,8,23
1977,"ME",108,95625,1,23
1977,"ME",109,228949,4,23
1977,"ME",110,372555,3,23
1977,"MI",82,287493,3,26
1977,"MI",122,2383729,29,26
1977,"MI",123,4202939,4,26
1977,"MI",124,129998,1,26
1977,"MI",125,1513624,13,26
1977,"MI",126,639574,33,26
1977,"MN",127,300138,9,27
1977,"MN",128,623573,20,27
1977,"MN",129,338292,7,27
1977,"MN",130,48317,1,27
1977,"MN",131,1929828,7,27
1977,"MN",132,434869,25,27
1977,"MN",133,304920,18,27
1977,"MO",70,1780541,5,29
1977,"MO",94,966503,6,29
1977,"MO",137,691207,44,29
1977,"MO",138,501448,24,29
1977,"MO",139,905584,36,29
1977,"MS",5,1375278,37,28
1977,"MS",18,50969,1,28
1977,"MS",134,329268,12,28
1977,"MS",135,704092,32,28
1977,"MT",140,154805,11,30
1977,"MT",141,149654,9,30
1977,"MT",142,183119,12,30
1977,"MT",143,99396,17,30
1977,"MT",144,184454,7,30
1977,"NC",136,1075826,11,37
1977,"NC",165,598956,15,37
1977,"NC",166,1040005,16,37
1977,"NC",167,946845,8,37
1977,"NC",168,300035,15,37
1977,"NC",169,663398,11,37
1977,"NC",170,664479,13,37
1977,"NC",171,378819,11,37
1977,"ND",130,85158,1,38
1977,"ND",172,564136,52,38
1977,"NE",85,482814,2,31
1977,"NE",86,16607,1,31
1977,"NE",145,228464,4,31
1977,"NE",146,826874,86,31
1977,"NH",107,35007,1,33
1977,"NH",121,748060,7,33
1977,"NH",149,88806,2,33
1977,"NJ",43,4956486,9,34
1977,"NJ",45,1393125,5,34
1977,"NJ",150,721927,4,34
1977,"NJ",151,270485,3,34
1977,"NM",12,46673,3,35
1977,"NM",14,184503,4,35
1977,"NM",152,444064,2,35
1977,"NM",153,151839,4,35
1977,"NM",154,58476,7,35
1977,"NM",155,218322,7,35
1977,"NM",156,14606,2,35
1977,"NM",157,106827,3,35
1977,"NV",13,389956,1,32
1977,"NV",147,66921,11,32
1977,"NV",148,221277,5,32
1977,"NY",43,11028544,9,36
1977,"NY",158,1218306,9,36
1977,"NY",159,393869,7,36
1977,"NY",160,1134429,9,36
1977,"NY",161,1705722,13,36
1977,"NY",162,1289795,2,36
1977,"NY",163,490785,6,36
1977,"NY",164,590111,7,36
1977,"OH",79,1344868,4,39
1977,"OH",103,230617,5,39
1977,"OH",124,576716,2,39
1977,"OH",173,1031182,6,39
1977,"OH",174,3252016,8,39
1977,"OH",175,510405,9,39
1977,"OH",176,1266181,8,39
1977,"OH",177,624781,15,39
1977,"OH",178,640489,3,39
1977,"OH",179,151032,4,39
1977,"OH",180,298388,5,39
1977,"OH",181,305798,4,39
1977,"OH",182,243636,8,39
1977,"OH",183,295253,7,39
1977,"OK",17,113292,4,40
1977,"OK",22,34900,1,40
1977,"OK",184,887351,9,40
1977,"OK",185,187230,5,40
1977,"OK",186,869539,14,40
1977,"OK",187,130420,13,40
1977,"OK",188,342367,19,40
1977,"OK",189,300766,12,40
1977,"OR",190,172199,8,41
1977,"OR",191,149607,10,41
1977,"OR",192,80682,3,41
1977,"OR",193,1697838,10,41
1977,"OR",194,339151,5,41
1977,"PA",45,3722268,5,42
1977,"PA",151,1881833,15,42
1977,"PA",178,1008335,14,42
1977,"PA",195,1085107,16,42
1977,"PA",196,1370334,8,42
1977,"PA",197,2814082,9,42
1977,"RI",120,955133,5,44
1977,"SC",53,241465,6,45
1977,"SC",58,124889,4,45
1977,"SC",167,206904,4,45
1977,"SC",198,171690,4,45
1977,"SC",199,407207,3,45
1977,"SC",200,442339,4,45
1977,"SC",201,297831,6,45
1977,"SC",202,755263,6,45
1977,"SC",203,169707,6,45
1977,"SC",204,171613,3,45
1977,"SD",86,10655,1,46
1977,"SD",87,132921,4,46
1977,"SD",205,130294,6,46
1977,"SD",206,415234,55,46
1977,"TN",7,316463,16,47
1977,"TN",18,751563,1,47
1977,"TN",55,277844,1,47
1977,"TN",207,1317290,27,47
1977,"TN",208,1212842,30,47
1977,"TN",209,525989,20,47
1977,"TX",22,747422,23,48
1977,"TX",106,618817,15,48
1977,"TX",153,469867,6,48
1977,"TX",210,516481,31,48
1977,"TX",211,706334,40,48
1977,"TX",212,1261816,29,48
1977,"TX",213,596848,7,48
1977,"TX",214,590567,18,48
1977,"TX",215,3002390,19,48
1977,"TX",216,2924729,13,48
1977,"TX",217,1311119,24,48
1977,"TX",218,445624,29,48
1977,"UT",14,71729,8,49
1977,"UT",219,201044,16,49
1977,"UT",220,1043670,5,49
1977,"VA",47,1048213,7,51
1977,"VA",207,412977,16,51
1977,"VA",222,591625,22,51
1977,"VA",223,1178190,13,51
1977,"VA",224,479060,28,51
1977,"VA",225,773629,17,51
1977,"VA",226,721811,28,51
1977,"VT",159,232054,5,50
1977,"VT",221,260126,9,50
1977,"WA",62,453674,8,53
1977,"WA",193,305019,5,53
1977,"WA",227,129977,6,53
1977,"WA",228,473787,10,53
1977,"WA",229,2042592,4,53
1977,"WA",230,367372,6,53
1977,"WI",68,51521,1,55
1977,"WI",73,137866,1,55
1977,"WI",128,556634,16,55
1977,"WI",129,167293,10,55
1977,"WI",237,959739,17,55
1977,"WI",238,365864,11,55
1977,"WI",239,1757764,7,55
1977,"WI",240,616658,9,55
1977,"WV",103,176762,3,54
1977,"WV",113,36146,2,54
1977,"WV",179,154147,5,54
1977,"WV",181,173713,4,54
1977,"WV",231,140191,9,54
1977,"WV",232,159215,12,54
1977,"WV",233,80918,3,54
1977,"WV",234,319829,3,54
1977,"WV",235,277473,6,54
1977,"WV",236,387302,8,54
1977,"WY",241,105511,3,56
1977,"WY",242,114599,4,56
1977,"WY",243,191496,16,56
1977,NA,NA,70545,14,NA
1978,"AK",8,194063,2,2
1978,"AK",9,72550,4,2
1978,"AK",10,28680,5,2
1978,"AK",11,46554,5,2
1978,"AL",1,209834,9,1
1978,"AL",2,498105,11,1
1978,"AL",3,444206,10,1
1978,"AL",4,1153236,14,1
1978,"AL",5,472188,3,1
1978,"AL",6,257871,7,1
1978,"AL",7,798531,13,1
1978,"AR",16,846039,19,5
1978,"AR",17,299153,4,5
1978,"AR",18,48242,1,5
1978,"AR",19,137265,6,5
1978,"AR",20,516697,19,5
1978,"AR",21,257529,19,5
1978,"AR",22,136031,7,5
1978,"AZ",12,115902,3,4
1978,"AZ",13,126705,2,4
1978,"AZ",14,246837,4,4
1978,"AZ",15,2028407,5,4
1978,"CA",23,24578,3,6
1978,"CA",24,11430090,6,6
1978,"CA",25,482637,3,6
1978,"CA",26,269207,6,6
1978,"CA",27,131848,3,6
1978,"CA",28,1402830,13,6
1978,"CA",29,1775406,1,6
1978,"CA",30,5065491,9,6
1978,"CA",31,2022554,12,6
1978,"CA",32,145919,1,6
1978,"CA",33,88478,1,6
1978,"CO",14,48184,5,8
1978,"CO",34,72004,10,8
1978,"CO",35,181436,11,8
1978,"CO",36,1564066,8,8
1978,"CO",37,315183,8,8
1978,"CO",38,511441,10,8
1978,"CO",39,38241,6,8
1978,"CO",40,36288,5,8
1978,"CT",41,575385,4,9
1978,"CT",42,2519484,4,9
1978,"DC",47,670045,1,11
1978,"DE",45,404244,1,10
1978,"DE",46,193939,2,10
1978,"FL",5,597667,10,12
1978,"FL",48,1237499,6,12
1978,"FL",49,1380719,25,12
1978,"FL",50,3272053,8,12
1978,"FL",51,577979,8,12
1978,"FL",52,2065493,10,12
1978,"GA",2,279963,12,13
1978,"GA",49,223496,14,13
1978,"GA",53,325692,12,13
1978,"GA",54,562782,27,13
1978,"GA",55,513457,16,13
1978,"GA",56,2036917,19,13
1978,"GA",57,492427,24,13
1978,"GA",58,328504,8,13
1978,"GA",59,511755,26,13
1978,"HI",60,928804,4,15
1978,"IA",65,89821,2,19
1978,"IA",68,137849,3,19
1978,"IA",69,269588,4,19
1978,"IA",85,86857,1,19
1978,"IA",86,159461,3,19
1978,"IA",87,13070,1,19
1978,"IA",88,503438,12,19
1978,"IA",89,300219,15,19
1978,"IA",90,173962,12,19
1978,"IA",91,240866,10,19
1978,"IA",92,707750,18,19
1978,"IA",93,236166,18,19
1978,"ID",61,249642,14,16
1978,"ID",62,142390,5,16
1978,"ID",63,274109,23,16
1978,"ID",64,244901,2,16
1978,"IL",65,581916,10,17
1978,"IL",66,670842,15,17
1978,"IL",67,7292073,9,17
1978,"IL",68,23175,1,17
1978,"IL",69,327901,5,17
1978,"IL",70,638857,7,17
1978,"IL",71,212134,6,17
1978,"IL",72,66960,6,17
1978,"IL",73,443549,5,17
1978,"IL",74,500235,21,17
1978,"IL",75,676878,17,17
1978,"IN",67,643815,2,18
1978,"IN",76,551093,8,18
1978,"IN",77,348070,8,18
1978,"IN",78,147379,2,18
1978,"IN",79,38202,2,18
1978,"IN",80,1157550,8,18
1978,"IN",81,525968,9,18
1978,"IN",82,582375,5,18
1978,"IN",83,609092,23,18
1978,"IN",84,842940,25,18
1978,"KS",94,486362,3,20
1978,"KS",95,387300,14,20
1978,"KS",96,279181,16,20
1978,"KS",97,158837,21,20
1978,"KS",98,271449,16,20
1978,"KS",99,587768,10,20
1978,"KS",100,162244,25,20
1978,"KY",72,383794,17,21
1978,"KY",77,195354,7,21
1978,"KY",78,695617,1,21
1978,"KY",79,307352,8,21
1978,"KY",101,534828,21,21
1978,"KY",102,536333,17,21
1978,"KY",103,256985,15,21
1978,"KY",104,321112,14,21
1978,"KY",105,380202,20,21
1978,"LA",19,344640,13,22
1978,"LA",22,573448,12,22
1978,"LA",106,3155055,39,22
1978,"MA",42,647240,3,25
1978,"MA",117,146357,1,25
1978,"MA",118,647985,1,25
1978,"MA",119,3280556,4,25
1978,"MA",120,1020815,5,25
1978,"MD",47,1255504,2,24
1978,"MD",112,107723,1,24
1978,"MD",113,219351,3,24
1978,"MD",114,292178,9,24
1978,"MD",115,2180038,6,24
1978,"MD",116,156825,3,24
1978,"ME",107,412851,8,23
1978,"ME",108,94405,1,23
1978,"ME",109,230347,4,23
1978,"ME",110,377858,3,23
1978,"MI",82,286926,3,26
1978,"MI",122,2408229,29,26
1978,"MI",123,4199288,4,26
1978,"MI",124,132455,1,26
1978,"MI",125,1534992,13,26
1978,"MI",126,640139,33,26
1978,"MN",127,308070,9,27
1978,"MN",128,623322,20,27
1978,"MN",129,338647,7,27
1978,"MN",130,49064,1,27
1978,"MN",131,1943314,7,27
1978,"MN",132,438191,25,27
1978,"MN",133,304130,18,27
1978,"MO",70,1780278,5,29
1978,"MO",94,971919,6,29
1978,"MO",137,698864,44,29
1978,"MO",138,506675,24,29
1978,"MO",139,913618,36,29
1978,"MS",5,1395861,37,28
1978,"MS",18,51877,1,28
1978,"MS",134,327348,12,28
1978,"MS",135,712754,32,28
1978,"MT",140,159667,11,30
1978,"MT",141,150749,9,30
1978,"MT",142,185437,12,30
1978,"MT",143,97616,17,30
1978,"MT",144,190639,7,30
1978,"NC",136,1089383,11,37
1978,"NC",165,605732,15,37
1978,"NC",166,1053646,16,37
1978,"NC",167,959923,8,37
1978,"NC",168,303226,15,37
1978,"NC",169,671944,11,37
1978,"NC",170,670714,13,37
1978,"NC",171,384653,11,37
1978,"ND",130,87165,1,38
1978,"ND",172,563637,52,38
1978,"NE",85,486982,2,31
1978,"NE",86,15703,1,31
1978,"NE",145,230379,4,31
1978,"NE",146,828070,86,31
1978,"NH",107,35458,1,33
1978,"NH",121,767966,7,33
1978,"NH",149,90557,2,33
1978,"NJ",43,4942727,9,34
1978,"NJ",45,1398924,5,34
1978,"NJ",150,736811,4,34
1978,"NJ",151,277963,3,34
1978,"NM",12,46831,3,35
1978,"NM",14,191119,4,35
1978,"NM",152,453621,2,35
1978,"NM",153,156400,4,35
1978,"NM",154,58140,7,35
1978,"NM",155,222087,7,35
1978,"NM",156,15428,2,35
1978,"NM",157,108272,3,35
1978,"NV",13,412904,1,32
1978,"NV",147,70434,11,32
1978,"NV",148,236053,5,32
1978,"NY",43,10907541,9,36
1978,"NY",158,1216859,9,36
1978,"NY",159,393192,7,36
1978,"NY",160,1130399,9,36
1978,"NY",161,1716655,13,36
1978,"NY",162,1276096,2,36
1978,"NY",163,490333,6,36
1978,"NY",164,589428,7,36
1978,"OH",79,1354808,4,39
1978,"OH",103,231301,5,39
1978,"OH",124,573582,2,39
1978,"OH",173,1031086,6,39
1978,"OH",174,3243781,8,39
1978,"OH",175,515202,9,39
1978,"OH",176,1273885,8,39
1978,"OH",177,628985,15,39
1978,"OH",178,640266,3,39
1978,"OH",179,153788,4,39
1978,"OH",180,300218,5,39
1978,"OH",181,306044,4,39
1978,"OH",182,245976,8,39
1978,"OH",183,296622,7,39
1978,"OK",17,115955,4,40
1978,"OK",22,36955,1,40
1978,"OK",184,904381,9,40
1978,"OK",185,189691,5,40
1978,"OK",186,884966,14,40
1978,"OK",187,131832,13,40
1978,"OK",188,345600,19,40
1978,"OK",189,303583,12,40
1978,"OR",190,180777,8,41
1978,"OR",191,153137,10,41
1978,"OR",192,83736,3,41
1978,"OR",193,1741269,10,41
1978,"OR",194,350739,5,41
1978,"PA",45,3698197,5,42
1978,"PA",151,1886342,15,42
1978,"PA",178,1005501,14,42
1978,"PA",195,1085067,16,42
1978,"PA",196,1383645,8,42
1978,"PA",197,2806088,9,42
1978,"RI",120,957247,5,44
1978,"SC",53,245491,6,45
1978,"SC",58,127319,4,45
1978,"SC",167,213306,4,45
1978,"SC",198,171661,4,45
1978,"SC",199,417479,3,45
1978,"SC",200,448648,4,45
1978,"SC",201,302039,6,45
1978,"SC",202,766974,6,45
1978,"SC",203,171033,6,45
1978,"SC",204,177065,3,45
1978,"SD",86,10636,1,46
1978,"SD",87,133481,4,46
1978,"SD",205,132672,6,46
1978,"SD",206,412579,55,46
1978,"TN",7,322278,16,47
1978,"TN",18,757944,1,47
1978,"TN",55,281348,1,47
1978,"TN",207,1336890,27,47
1978,"TN",208,1234591,30,47
1978,"TN",209,528639,20,47
1978,"TX",22,765204,23,48
1978,"TX",106,627296,15,48
1978,"TX",153,480579,6,48
1978,"TX",210,518143,31,48
1978,"TX",211,713576,40,48
1978,"TX",212,1285547,29,48
1978,"TX",213,611980,7,48
1978,"TX",214,596838,18,48
1978,"TX",215,3071996,19,48
1978,"TX",216,3043984,13,48
1978,"TX",217,1332715,24,48
1978,"TX",218,450044,29,48
1978,"UT",14,76469,8,49
1978,"UT",219,207982,16,49
1978,"UT",220,1079828,5,49
